Label,D0_open,D0_close,D0_low,D0_high,D1_open,D1_close,D1_low,D1_high,D2_open,D2_close,D2_low,D2_high,D3_open,D3_close,D3_low,D3_high,D4_open,D4_close,D4_low,D4_high,D5_open,D5_close,D5_low,D5_high,D6_open,D6_close,D6_low,D6_high,D7_open,D7_close,D7_low,D7_high
True,63.7,67.5,62.9,67.5,58.15,63.05,57.5,63.6,62.5,58.7,58.0,62.75,63.05,62.75,62.05,63.9,62.8,62.7,60.65,63.75,63.05,60.95,60.0,63.75,64.0,63.45,62.75,66.65,61.65,62.05,60.4,63.0
False,67.5,69.8,66.7,70.75,63.7,67.5,62.9,67.5,58.15,63.05,57.5,63.6,62.5,58.7,58.0,62.75,63.05,62.75,62.05,63.9,62.8,62.7,60.65,63.75,63.05,60.95,60.0,63.75,64.0,63.45,62.75,66.65
False,69.4,68.8,68.05,71.25,67.5,69.8,66.7,70.75,63.7,67.5,62.9,67.5,58.15,63.05,57.5,63.6,62.5,58.7,58.0,62.75,63.05,62.75,62.05,63.9,62.8,62.7,60.65,63.75,63.05,60.95,60.0,63.75
False,68.0,65.85,65.75,68.3,69.4,68.8,68.05,71.25,67.5,69.8,66.7,70.75,63.7,67.5,62.9,67.5,58.15,63.05,57.5,63.6,62.5,58.7,58.0,62.75,63.05,62.75,62.05,63.9,62.8,62.7,60.65,63.75
True,64.55,60.05,60.05,64.7,68.0,65.85,65.75,68.3,69.4,68.8,68.05,71.25,67.5,69.8,66.7,70.75,63.7,67.5,62.9,67.5,58.15,63.05,57.5,63.6,62.5,58.7,58.0,62.75,63.05,62.75,62.05,63.9
False,60.5,62.7,60.15,64.15,64.55,60.05,60.05,64.7,68.0,65.85,65.75,68.3,69.4,68.8,68.05,71.25,67.5,69.8,66.7,70.75,63.7,67.5,62.9,67.5,58.15,63.05,57.5,63.6,62.5,58.7,58.0,62.75
True,58.3,53.4,52.4,58.55,60.5,62.7,60.15,64.15,64.55,60.05,60.05,64.7,68.0,65.85,65.75,68.3,69.4,68.8,68.05,71.25,67.5,69.8,66.7,70.75,63.7,67.5,62.9,67.5,58.15,63.05,57.5,63.6
False,54.9,57.3,51.6,57.4,58.3,53.4,52.4,58.55,60.5,62.7,60.15,64.15,64.55,60.05,60.05,64.7,68.0,65.85,65.75,68.3,69.4,68.8,68.05,71.25,67.5,69.8,66.7,70.75,63.7,67.5,62.9,67.5
False,55.2,52.95,52.5,57.6,54.9,57.3,51.6,57.4,58.3,53.4,52.4,58.55,60.5,62.7,60.15,64.15,64.55,60.05,60.05,64.7,68.0,65.85,65.75,68.3,69.4,68.8,68.05,71.25,67.5,69.8,66.7,70.75
True,54.5,50.5,50.05,55.2,55.2,52.95,52.5,57.6,54.9,57.3,51.6,57.4,58.3,53.4,52.4,58.55,60.5,62.7,60.15,64.15,64.55,60.05,60.05,64.7,68.0,65.85,65.75,68.3,69.4,68.8,68.05,71.25
False,51.0,52.9,49.815,53.05,54.5,50.5,50.05,55.2,55.2,52.95,52.5,57.6,54.9,57.3,51.6,57.4,58.3,53.4,52.4,58.55,60.5,62.7,60.15,64.15,64.55,60.05,60.05,64.7,68.0,65.85,65.75,68.3
False,51.2,50.8,50.0,52.2,51.0,52.9,49.815,53.05,54.5,50.5,50.05,55.2,55.2,52.95,52.5,57.6,54.9,57.3,51.6,57.4,58.3,53.4,52.4,58.55,60.5,62.7,60.15,64.15,64.55,60.05,60.05,64.7
False,51.05,50.05,48.75,51.4,51.2,50.8,50.0,52.2,51.0,52.9,49.815,53.05,54.5,50.5,50.05,55.2,55.2,52.95,52.5,57.6,54.9,57.3,51.6,57.4,58.3,53.4,52.4,58.55,60.5,62.7,60.15,64.15
True,49.19,47.0,46.97,51.05,51.05,50.05,48.75,51.4,51.2,50.8,50.0,52.2,51.0,52.9,49.815,53.05,54.5,50.5,50.05,55.2,55.2,52.95,52.5,57.6,54.9,57.3,51.6,57.4,58.3,53.4,52.4,58.55
False,48.5,47.44,44.815,48.5,49.19,47.0,46.97,51.05,51.05,50.05,48.75,51.4,51.2,50.8,50.0,52.2,51.0,52.9,49.815,53.05,54.5,50.5,50.05,55.2,55.2,52.95,52.5,57.6,54.9,57.3,51.6,57.4
True,46.875,44.22,44.0,48.19,48.5,47.44,44.815,48.5,49.19,47.0,46.97,51.05,51.05,50.05,48.75,51.4,51.2,50.8,50.0,52.2,51.0,52.9,49.815,53.05,54.5,50.5,50.05,55.2,55.2,52.95,52.5,57.6
False,43.78,48.625,41.0,49.0,46.875,44.22,44.0,48.19,48.5,47.44,44.815,48.5,49.19,47.0,46.97,51.05,51.05,50.05,48.75,51.4,51.2,50.8,50.0,52.2,51.0,52.9,49.815,53.05,54.5,50.5,50.05,55.2
False,48.315,44.78,44.625,49.75,43.78,48.625,41.0,49.0,46.875,44.22,44.0,48.19,48.5,47.44,44.815,48.5,49.19,47.0,46.97,51.05,51.05,50.05,48.75,51.4,51.2,50.8,50.0,52.2,51.0,52.9,49.815,53.05
True,45.69,42.75,42.28,49.0,48.315,44.78,44.625,49.75,43.78,48.625,41.0,49.0,46.875,44.22,44.0,48.19,48.5,47.44,44.815,48.5,49.19,47.0,46.97,51.05,51.05,50.05,48.75,51.4,51.2,50.8,50.0,52.2
False,42.69,45.5,41.0,46.095,45.69,42.75,42.28,49.0,48.315,44.78,44.625,49.75,43.78,48.625,41.0,49.0,46.875,44.22,44.0,48.19,48.5,47.44,44.815,48.5,49.19,47.0,46.97,51.05,51.05,50.05,48.75,51.4
True,46.19,45.47,42.595,47.625,42.69,45.5,41.0,46.095,45.69,42.75,42.28,49.0,48.315,44.78,44.625,49.75,43.78,48.625,41.0,49.0,46.875,44.22,44.0,48.19,48.5,47.44,44.815,48.5,49.19,47.0,46.97,51.05
True,47.5,48.72,47.065,48.72,45.5,45.875,44.69,47.875,46.19,45.47,42.595,47.625,42.69,45.5,41.0,46.095,45.69,42.75,42.28,49.0,48.315,44.78,44.625,49.75,43.78,48.625,41.0,49.0,46.875,44.22,44.0,48.19
True,49.125,49.155,47.75,50.45,47.5,48.72,47.065,48.72,45.5,45.875,44.69,47.875,46.19,45.47,42.595,47.625,42.69,45.5,41.0,46.095,45.69,42.75,42.28,49.0,48.315,44.78,44.625,49.75,43.78,48.625,41.0,49.0
True,50.25,54.65,49.94,54.75,49.125,49.155,47.75,50.45,47.5,48.72,47.065,48.72,45.5,45.875,44.69,47.875,46.19,45.47,42.595,47.625,42.69,45.5,41.0,46.095,45.69,42.75,42.28,49.0,48.315,44.78,44.625,49.75
False,57.55,56.55,56.25,58.75,50.25,54.65,49.94,54.75,49.125,49.155,47.75,50.45,47.5,48.72,47.065,48.72,45.5,45.875,44.69,47.875,46.19,45.47,42.595,47.625,42.69,45.5,41.0,46.095,45.69,42.75,42.28,49.0
True,55.4,52.55,52.55,55.6,57.55,56.55,56.25,58.75,50.25,54.65,49.94,54.75,49.125,49.155,47.75,50.45,47.5,48.72,47.065,48.72,45.5,45.875,44.69,47.875,46.19,45.47,42.595,47.625,42.69,45.5,41.0,46.095
True,53.15,56.65,53.15,56.75,55.4,52.55,52.55,55.6,57.55,56.55,56.25,58.75,50.25,54.65,49.94,54.75,49.125,49.155,47.75,50.45,47.5,48.72,47.065,48.72,45.5,45.875,44.69,47.875,46.19,45.47,42.595,47.625
True,57.95,59.2,57.9,60.25,53.15,56.65,53.15,56.75,55.4,52.55,52.55,55.6,57.55,56.55,56.25,58.75,50.25,54.65,49.94,54.75,49.125,49.155,47.75,50.45,47.5,48.72,47.065,48.72,45.5,45.875,44.69,47.875
False,61.4,66.45,60.75,66.5,58.0,61.55,57.95,62.75,57.95,59.2,57.9,60.25,53.15,56.65,53.15,56.75,55.4,52.55,52.55,55.6,57.55,56.55,56.25,58.75,50.25,54.65,49.94,54.75,49.125,49.155,47.75,50.45
False,66.5,64.3,63.75,67.8,61.4,66.45,60.75,66.5,58.0,61.55,57.95,62.75,57.95,59.2,57.9,60.25,53.15,56.65,53.15,56.75,55.4,52.55,52.55,55.6,57.55,56.55,56.25,58.75,50.25,54.65,49.94,54.75
False,65.25,64.25,62.5,65.25,66.5,64.3,63.75,67.8,61.4,66.45,60.75,66.5,58.0,61.55,57.95,62.75,57.95,59.2,57.9,60.25,53.15,56.65,53.15,56.75,55.4,52.55,52.55,55.6,57.55,56.55,56.25,58.75
True,63.8,59.65,58.95,65.0,65.25,64.25,62.5,65.25,66.5,64.3,63.75,67.8,61.4,66.45,60.75,66.5,58.0,61.55,57.95,62.75,57.95,59.2,57.9,60.25,53.15,56.65,53.15,56.75,55.4,52.55,52.55,55.6
False,59.2,62.2,56.1,62.35,63.8,59.65,58.95,65.0,65.25,64.25,62.5,65.25,66.5,64.3,63.75,67.8,61.4,66.45,60.75,66.5,58.0,61.55,57.95,62.75,57.95,59.2,57.9,60.25,53.15,56.65,53.15,56.75
True,63.5,59.55,58.75,63.5,59.2,62.2,56.1,62.35,63.8,59.65,58.95,65.0,65.25,64.25,62.5,65.25,66.5,64.3,63.75,67.8,61.4,66.45,60.75,66.5,58.0,61.55,57.95,62.75,57.95,59.2,57.9,60.25
True,57.5,60.06,57.38,61.94,63.5,59.55,58.75,63.5,59.2,62.2,56.1,62.35,63.8,59.65,58.95,65.0,65.25,64.25,62.5,65.25,66.5,64.3,63.75,67.8,61.4,66.45,60.75,66.5,58.0,61.55,57.95,62.75
True,63.75,62.44,60.81,64.0,57.5,60.06,57.38,61.94,63.5,59.55,58.75,63.5,59.2,62.2,56.1,62.35,63.8,59.65,58.95,65.0,65.25,64.25,62.5,65.25,66.5,64.3,63.75,67.8,61.4,66.45,60.75,66.5
False,63.81,62.94,62.13,64.25,63.75,62.44,60.81,64.0,57.5,60.06,57.38,61.94,63.5,59.55,58.75,63.5,59.2,62.2,56.1,62.35,63.8,59.65,58.95,65.0,65.25,64.25,62.5,65.25,66.5,64.3,63.75,67.8
True,62.0,61.44,60.94,63.25,63.81,62.94,62.13,64.25,63.75,62.44,60.81,64.0,57.5,60.06,57.38,61.94,63.5,59.55,58.75,63.5,59.2,62.2,56.1,62.35,63.8,59.65,58.95,65.0,65.25,64.25,62.5,65.25
True,63.5,63.63,62.38,64.44,62.0,61.44,60.94,63.25,63.81,62.94,62.13,64.25,63.75,62.44,60.81,64.0,57.5,60.06,57.38,61.94,63.5,59.55,58.75,63.5,59.2,62.2,56.1,62.35,63.8,59.65,58.95,65.0
False,65.94,66.5,64.88,68.0,63.5,63.63,62.38,64.44,62.0,61.44,60.94,63.25,63.81,62.94,62.13,64.25,63.75,62.44,60.81,64.0,57.5,60.06,57.38,61.94,63.5,59.55,58.75,63.5,59.2,62.2,56.1,62.35
True,65.63,63.31,62.5,66.0,65.94,66.5,64.88,68.0,63.5,63.63,62.38,64.44,62.0,61.44,60.94,63.25,63.81,62.94,62.13,64.25,63.75,62.44,60.81,64.0,57.5,60.06,57.38,61.94,63.5,59.55,58.75,63.5
False,67.75,65.56,65.0,67.94,62.75,66.0,62.75,66.44,65.63,63.31,62.5,66.0,65.94,66.5,64.88,68.0,63.5,63.63,62.38,64.44,62.0,61.44,60.94,63.25,63.81,62.94,62.13,64.25,63.75,62.44,60.81,64.0
False,64.94,65.25,62.75,65.81,67.75,65.56,65.0,67.94,62.75,66.0,62.75,66.44,65.63,63.31,62.5,66.0,65.94,66.5,64.88,68.0,63.5,63.63,62.38,64.44,62.0,61.44,60.94,63.25,63.81,62.94,62.13,64.25
False,65.63,63.81,62.75,66.0,64.94,65.25,62.75,65.81,67.75,65.56,65.0,67.94,62.75,66.0,62.75,66.44,65.63,63.31,62.5,66.0,65.94,66.5,64.88,68.0,63.5,63.63,62.38,64.44,62.0,61.44,60.94,63.25
True,61.63,62.25,61.0,63.94,63.69,62.75,62.69,65.0,65.63,63.81,62.75,66.0,64.94,65.25,62.75,65.81,67.75,65.56,65.0,67.94,62.75,66.0,62.75,66.44,65.63,63.31,62.5,66.0,65.94,66.5,64.88,68.0
False,62.88,66.0,60.69,66.5,61.63,62.25,61.0,63.94,63.69,62.75,62.69,65.0,65.63,63.81,62.75,66.0,64.94,65.25,62.75,65.81,67.75,65.56,65.0,67.94,62.75,66.0,62.75,66.44,65.63,63.31,62.5,66.0
True,67.0,62.25,61.23,68.75,62.88,66.0,60.69,66.5,61.63,62.25,61.0,63.94,63.69,62.75,62.69,65.0,65.63,63.81,62.75,66.0,64.94,65.25,62.75,65.81,67.75,65.56,65.0,67.94,62.75,66.0,62.75,66.44
False,62.0,65.0,61.5,66.0,67.0,62.25,61.23,68.75,62.88,66.0,60.69,66.5,61.63,62.25,61.0,63.94,63.69,62.75,62.69,65.0,65.63,63.81,62.75,66.0,64.94,65.25,62.75,65.81,67.75,65.56,65.0,67.94
True,66.19,62.56,61.88,67.88,62.0,65.0,61.5,66.0,67.0,62.25,61.23,68.75,62.88,66.0,60.69,66.5,61.63,62.25,61.0,63.94,63.69,62.75,62.69,65.0,65.63,63.81,62.75,66.0,64.94,65.25,62.75,65.81
True,62.5,65.88,61.13,66.5,66.19,62.56,61.88,67.88,62.0,65.0,61.5,66.0,67.0,62.25,61.23,68.75,62.88,66.0,60.69,66.5,61.63,62.25,61.0,63.94,63.69,62.75,62.69,65.0,65.63,63.81,62.75,66.0
False,66.5,80.75,65.75,85.0,62.5,65.88,61.13,66.5,66.19,62.56,61.88,67.88,62.0,65.0,61.5,66.0,67.0,62.25,61.23,68.75,62.88,66.0,60.69,66.5,61.63,62.25,61.0,63.94,63.69,62.75,62.69,65.0
False,79.81,79.94,76.25,81.5,66.5,80.75,65.75,85.0,62.5,65.88,61.13,66.5,66.19,62.56,61.88,67.88,62.0,65.0,61.5,66.0,67.0,62.25,61.23,68.75,62.88,66.0,60.69,66.5,61.63,62.25,61.0,63.94
False,77.0,77.25,76.66,79.25,79.81,79.94,76.25,81.5,66.5,80.75,65.75,85.0,62.5,65.88,61.13,66.5,66.19,62.56,61.88,67.88,62.0,65.0,61.5,66.0,67.0,62.25,61.23,68.75,62.88,66.0,60.69,66.5
True,77.13,78.44,74.75,79.75,79.44,77.06,75.75,79.75,77.0,77.25,76.66,79.25,79.81,79.94,76.25,81.5,66.5,80.75,65.75,85.0,62.5,65.88,61.13,66.5,66.19,62.56,61.88,67.88,62.0,65.0,61.5,66.0
True,79.56,82.44,79.5,83.63,77.13,78.44,74.75,79.75,79.44,77.06,75.75,79.75,77.0,77.25,76.66,79.25,79.81,79.94,76.25,81.5,66.5,80.75,65.75,85.0,62.5,65.88,61.13,66.5,66.19,62.56,61.88,67.88
True,85.63,87.31,83.5,90.0,79.56,82.44,79.5,83.63,77.13,78.44,74.75,79.75,79.44,77.06,75.75,79.75,77.0,77.25,76.66,79.25,79.81,79.94,76.25,81.5,66.5,80.75,65.75,85.0,62.5,65.88,61.13,66.5
False,86.88,89.25,84.44,89.5,85.63,87.31,83.5,90.0,79.56,82.44,79.5,83.63,77.13,78.44,74.75,79.75,79.44,77.06,75.75,79.75,77.0,77.25,76.66,79.25,79.81,79.94,76.25,81.5,66.5,80.75,65.75,85.0
False,89.13,88.38,86.75,89.38,86.88,89.25,84.44,89.5,85.63,87.31,83.5,90.0,79.56,82.44,79.5,83.63,77.13,78.44,74.75,79.75,79.44,77.06,75.75,79.75,77.0,77.25,76.66,79.25,79.81,79.94,76.25,81.5
False,87.69,84.94,84.88,88.5,89.13,88.38,86.75,89.38,86.88,89.25,84.44,89.5,85.63,87.31,83.5,90.0,79.56,82.44,79.5,83.63,77.13,78.44,74.75,79.75,79.44,77.06,75.75,79.75,77.0,77.25,76.66,79.25
False,82.5,79.94,79.56,85.0,87.69,84.94,84.88,88.5,89.13,88.38,86.75,89.38,86.88,89.25,84.44,89.5,85.63,87.31,83.5,90.0,79.56,82.44,79.5,83.63,77.13,78.44,74.75,79.75,79.44,77.06,75.75,79.75
False,80.5,79.59,78.44,83.38,82.5,79.94,79.56,85.0,87.69,84.94,84.88,88.5,89.13,88.38,86.75,89.38,86.88,89.25,84.44,89.5,85.63,87.31,83.5,90.0,79.56,82.44,79.5,83.63,77.13,78.44,74.75,79.75
False,75.88,75.06,73.94,77.06,80.5,79.59,78.44,83.38,82.5,79.94,79.56,85.0,87.69,84.94,84.88,88.5,89.13,88.38,86.75,89.38,86.88,89.25,84.44,89.5,85.63,87.31,83.5,90.0,79.56,82.44,79.5,83.63
True,75.06,74.06,71.06,76.5,75.88,75.06,73.94,77.06,80.5,79.59,78.44,83.38,82.5,79.94,79.56,85.0,87.69,84.94,84.88,88.5,89.13,88.38,86.75,89.38,86.88,89.25,84.44,89.5,85.63,87.31,83.5,90.0
True,77.63,76.63,75.63,78.25,75.06,74.06,71.06,76.5,75.88,75.06,73.94,77.06,80.5,79.59,78.44,83.38,82.5,79.94,79.56,85.0,87.69,84.94,84.88,88.5,89.13,88.38,86.75,89.38,86.88,89.25,84.44,89.5
True,78.31,80.5,76.34,80.63,77.63,76.63,75.63,78.25,75.06,74.06,71.06,76.5,75.88,75.06,73.94,77.06,80.5,79.59,78.44,83.38,82.5,79.94,79.56,85.0,87.69,84.94,84.88,88.5,89.13,88.38,86.75,89.38
False,77.94,80.75,77.06,82.81,78.31,80.5,76.34,80.63,77.63,76.63,75.63,78.25,75.06,74.06,71.06,76.5,75.88,75.06,73.94,77.06,80.5,79.59,78.44,83.38,82.5,79.94,79.56,85.0,87.69,84.94,84.88,88.5
True,81.44,78.63,78.0,83.63,77.94,80.75,77.06,82.81,78.31,80.5,76.34,80.63,77.63,76.63,75.63,78.25,75.06,74.06,71.06,76.5,75.88,75.06,73.94,77.06,80.5,79.59,78.44,83.38,82.5,79.94,79.56,85.0
False,79.0,82.75,77.94,83.0,81.44,78.63,78.0,83.63,77.94,80.75,77.06,82.81,78.31,80.5,76.34,80.63,77.63,76.63,75.63,78.25,75.06,74.06,71.06,76.5,75.88,75.06,73.94,77.06,80.5,79.59,78.44,83.38
False,83.13,81.25,80.13,84.31,79.0,82.75,77.94,83.0,81.44,78.63,78.0,83.63,77.94,80.75,77.06,82.81,78.31,80.5,76.34,80.63,77.63,76.63,75.63,78.25,75.06,74.06,71.06,76.5,75.88,75.06,73.94,77.06
False,79.38,75.94,74.81,79.38,83.13,81.25,80.13,84.31,79.0,82.75,77.94,83.0,81.44,78.63,78.0,83.63,77.94,80.75,77.06,82.81,78.31,80.5,76.34,80.63,77.63,76.63,75.63,78.25,75.06,74.06,71.06,76.5
False,72.75,70.63,69.25,72.81,69.5,71.0,65.88,72.5,79.38,75.94,74.81,79.38,83.13,81.25,80.13,84.31,79.0,82.75,77.94,83.0,81.44,78.63,78.0,83.63,77.94,80.75,77.06,82.81,78.31,80.5,76.34,80.63
False,68.06,69.13,66.31,71.88,72.75,70.63,69.25,72.81,69.5,71.0,65.88,72.5,79.38,75.94,74.81,79.38,83.13,81.25,80.13,84.31,79.0,82.75,77.94,83.0,81.44,78.63,78.0,83.63,77.94,80.75,77.06,82.81
False,68.19,65.81,65.0,68.5,69.75,66.44,65.06,70.0,68.06,69.13,66.31,71.88,72.75,70.63,69.25,72.81,69.5,71.0,65.88,72.5,79.38,75.94,74.81,79.38,83.13,81.25,80.13,84.31,79.0,82.75,77.94,83.0
True,67.19,63.06,61.0,67.19,68.19,65.81,65.0,68.5,69.75,66.44,65.06,70.0,68.06,69.13,66.31,71.88,72.75,70.63,69.25,72.81,69.5,71.0,65.88,72.5,79.38,75.94,74.81,79.38,83.13,81.25,80.13,84.31
False,64.81,78.0,63.5,80.0,64.75,64.94,62.25,65.5,67.19,63.06,61.0,67.19,68.19,65.81,65.0,68.5,69.75,66.44,65.06,70.0,68.06,69.13,66.31,71.88,72.75,70.63,69.25,72.81,69.5,71.0,65.88,72.5
True,71.56,72.0,70.13,75.0,80.88,70.81,70.0,83.06,64.81,78.0,63.5,80.0,64.75,64.94,62.25,65.5,67.19,63.06,61.0,67.19,68.19,65.81,65.0,68.5,69.75,66.44,65.06,70.0,68.06,69.13,66.31,71.88
True,74.75,73.0,71.38,75.0,71.56,72.0,70.13,75.0,80.88,70.81,70.0,83.06,64.81,78.0,63.5,80.0,64.75,64.94,62.25,65.5,67.19,63.06,61.0,67.19,68.19,65.81,65.0,68.5,69.75,66.44,65.06,70.0
False,73.75,74.94,70.81,75.0,74.75,73.0,71.38,75.0,71.56,72.0,70.13,75.0,80.88,70.81,70.0,83.06,64.81,78.0,63.5,80.0,64.75,64.94,62.25,65.5,67.19,63.06,61.0,67.19,68.19,65.81,65.0,68.5
True,75.63,73.5,73.31,76.0,73.75,74.94,70.81,75.0,74.75,73.0,71.38,75.0,71.56,72.0,70.13,75.0,80.88,70.81,70.0,83.06,64.81,78.0,63.5,80.0,64.75,64.94,62.25,65.5,67.19,63.06,61.0,67.19
False,74.25,78.94,73.75,79.63,75.63,73.5,73.31,76.0,73.75,74.94,70.81,75.0,74.75,73.0,71.38,75.0,71.56,72.0,70.13,75.0,80.88,70.81,70.0,83.06,64.81,78.0,63.5,80.0,64.75,64.94,62.25,65.5
True,77.94,76.5,75.44,80.0,74.25,78.94,73.75,79.63,75.63,73.5,73.31,76.0,73.75,74.94,70.81,75.0,74.75,73.0,71.38,75.0,71.56,72.0,70.13,75.0,80.88,70.81,70.0,83.06,64.81,78.0,63.5,80.0
True,77.88,80.5,76.0,82.5,77.88,77.94,76.06,78.13,76.75,77.94,75.25,78.19,77.94,76.5,75.44,80.0,74.25,78.94,73.75,79.63,75.63,73.5,73.31,76.0,73.75,74.94,70.81,75.0,74.75,73.0,71.38,75.0
True,80.38,81.75,76.25,85.63,77.88,80.5,76.0,82.5,77.88,77.94,76.06,78.13,76.75,77.94,75.25,78.19,77.94,76.5,75.44,80.0,74.25,78.94,73.75,79.63,75.63,73.5,73.31,76.0,73.75,74.94,70.81,75.0
True,84.25,87.25,83.25,87.75,80.38,81.75,76.25,85.63,77.88,80.5,76.0,82.5,77.88,77.94,76.06,78.13,76.75,77.94,75.25,78.19,77.94,76.5,75.44,80.0,74.25,78.94,73.75,79.63,75.63,73.5,73.31,76.0
False,91.06,93.13,90.5,95.13,84.25,87.25,83.25,87.75,80.38,81.75,76.25,85.63,77.88,80.5,76.0,82.5,77.88,77.94,76.06,78.13,76.75,77.94,75.25,78.19,77.94,76.5,75.44,80.0,74.25,78.94,73.75,79.63
False,95.5,90.44,90.13,96.88,91.06,93.13,90.5,95.13,84.25,87.25,83.25,87.75,80.38,81.75,76.25,85.63,77.88,80.5,76.0,82.5,77.88,77.94,76.06,78.13,76.75,77.94,75.25,78.19,77.94,76.5,75.44,80.0
False,88.27,85.06,83.81,88.88,95.5,90.44,90.13,96.88,91.06,93.13,90.5,95.13,84.25,87.25,83.25,87.75,80.38,81.75,76.25,85.63,77.88,80.5,76.0,82.5,77.88,77.94,76.06,78.13,76.75,77.94,75.25,78.19
True,87.25,85.0,81.97,87.63,88.27,85.06,83.81,88.88,95.5,90.44,90.13,96.88,91.06,93.13,90.5,95.13,84.25,87.25,83.25,87.75,80.38,81.75,76.25,85.63,77.88,80.5,76.0,82.5,77.88,77.94,76.06,78.13
False,86.0,89.06,85.63,91.31,87.25,85.0,81.97,87.63,88.27,85.06,83.81,88.88,95.5,90.44,90.13,96.88,91.06,93.13,90.5,95.13,84.25,87.25,83.25,87.75,80.38,81.75,76.25,85.63,77.88,80.5,76.0,82.5
True,92.5,86.56,86.06,93.38,86.0,89.06,85.63,91.31,87.25,85.0,81.97,87.63,88.27,85.06,83.81,88.88,95.5,90.44,90.13,96.88,91.06,93.13,90.5,95.13,84.25,87.25,83.25,87.75,80.38,81.75,76.25,85.63
False,86.88,87.38,84.69,89.88,92.5,86.56,86.06,93.38,86.0,89.06,85.63,91.31,87.25,85.0,81.97,87.63,88.27,85.06,83.81,88.88,95.5,90.44,90.13,96.88,91.06,93.13,90.5,95.13,84.25,87.25,83.25,87.75
True,88.0,86.06,84.38,88.0,86.88,87.38,84.69,89.88,92.5,86.56,86.06,93.38,86.0,89.06,85.63,91.31,87.25,85.0,81.97,87.63,88.27,85.06,83.81,88.88,95.5,90.44,90.13,96.88,91.06,93.13,90.5,95.13
True,86.81,88.0,86.75,93.0,88.0,86.06,84.38,88.0,86.88,87.38,84.69,89.88,92.5,86.56,86.06,93.38,86.0,89.06,85.63,91.31,87.25,85.0,81.97,87.63,88.27,85.06,83.81,88.88,95.5,90.44,90.13,96.88
True,95.25,103.6,93.44,113.0,86.81,88.0,86.75,93.0,88.0,86.06,84.38,88.0,86.88,87.38,84.69,89.88,92.5,86.56,86.06,93.38,86.0,89.06,85.63,91.31,87.25,85.0,81.97,87.63,88.27,85.06,83.81,88.88
False,111.4,106.7,104.4,112.0,95.25,103.6,93.44,113.0,86.81,88.0,86.75,93.0,88.0,86.06,84.38,88.0,86.88,87.38,84.69,89.88,92.5,86.56,86.06,93.38,86.0,89.06,85.63,91.31,87.25,85.0,81.97,87.63
False,106.6,102.5,101.5,106.6,111.4,106.7,104.4,112.0,95.25,103.6,93.44,113.0,86.81,88.0,86.75,93.0,88.0,86.06,84.38,88.0,86.88,87.38,84.69,89.88,92.5,86.56,86.06,93.38,86.0,89.06,85.63,91.31
True,103.8,95.63,95.0,104.0,106.6,102.5,101.5,106.6,111.4,106.7,104.4,112.0,95.25,103.6,93.44,113.0,86.81,88.0,86.75,93.0,88.0,86.06,84.38,88.0,86.88,87.38,84.69,89.88,92.5,86.56,86.06,93.38
False,92.88,96.5,91.0,99.44,103.8,95.63,95.0,104.0,106.6,102.5,101.5,106.6,111.4,106.7,104.4,112.0,95.25,103.6,93.44,113.0,86.81,88.0,86.75,93.0,88.0,86.06,84.38,88.0,86.88,87.38,84.69,89.88
False,98.25,94.88,93.5,98.75,92.88,96.5,91.0,99.44,103.8,95.63,95.0,104.0,106.6,102.5,101.5,106.6,111.4,106.7,104.4,112.0,95.25,103.6,93.44,113.0,86.81,88.0,86.75,93.0,88.0,86.06,84.38,88.0
True,97.75,97.0,95.06,101.6,97.19,94.06,93.81,97.63,98.25,94.88,93.5,98.75,92.88,96.5,91.0,99.44,103.8,95.63,95.0,104.0,106.6,102.5,101.5,106.6,111.4,106.7,104.4,112.0,95.25,103.6,93.44,113.0
False,96.56,99.88,96.56,100.4,97.75,97.0,95.06,101.6,97.19,94.06,93.81,97.63,98.25,94.88,93.5,98.75,92.88,96.5,91.0,99.44,103.8,95.63,95.0,104.0,106.6,102.5,101.5,106.6,111.4,106.7,104.4,112.0
False,100.6,97.69,95.5,100.6,96.56,99.88,96.56,100.4,97.75,97.0,95.06,101.6,97.19,94.06,93.81,97.63,98.25,94.88,93.5,98.75,92.88,96.5,91.0,99.44,103.8,95.63,95.0,104.0,106.6,102.5,101.5,106.6
False,98.0,90.0,89.06,99.0,100.6,97.69,95.5,100.6,96.56,99.88,96.56,100.4,97.75,97.0,95.06,101.6,97.19,94.06,93.81,97.63,98.25,94.88,93.5,98.75,92.88,96.5,91.0,99.44,103.8,95.63,95.0,104.0
True,87.75,81.13,80.13,88.25,98.0,90.0,89.06,99.0,100.6,97.69,95.5,100.6,96.56,99.88,96.56,100.4,97.75,97.0,95.06,101.6,97.19,94.06,93.81,97.63,98.25,94.88,93.5,98.75,92.88,96.5,91.0,99.44
True,83.06,82.31,81.56,86.5,87.75,81.13,80.13,88.25,98.0,90.0,89.06,99.0,100.6,97.69,95.5,100.6,96.56,99.88,96.56,100.4,97.75,97.0,95.06,101.6,97.19,94.06,93.81,97.63,98.25,94.88,93.5,98.75
False,83.44,83.5,82.63,85.38,83.06,82.31,81.56,86.5,87.75,81.13,80.13,88.25,98.0,90.0,89.06,99.0,100.6,97.69,95.5,100.6,96.56,99.88,96.56,100.4,97.75,97.0,95.06,101.6,97.19,94.06,93.81,97.63
